purchase_id,customer_id,product_id,purchase_date,quantity,total_amount,first_name,last_name,gender,date_of_birth,email,phone_number,signup_date,address,city,state,zip_code,product_name,category,price_per_unit,brand,product_description
567,60,454,2020-07-06 22:18:58,2,15.350720539452176,Linda,Garcia,Female,1973-02-01 13:43:23,jessica.martinez60@mail.com,732-600-1976,2016-06-18 01:41:15,7346 Main St,San Antonio,IL,47589,Butter,Fruits,6.63,BrandD,Description for Cheese
568,60,6,2018-01-17 08:17:21,5,128.77493781434623,Linda,Garcia,Female,1973-02-01 13:43:23,jessica.martinez60@mail.com,732-600-1976,2016-06-18 01:41:15,7346 Main St,San Antonio,IL,47589,Chicken,Dairy,2.7,BrandA,Description for Apple
569,60,343,2022-08-10 07:10:56,2,75.95181907132651,Linda,Garcia,Female,1973-02-01 13:43:23,jessica.martinez60@mail.com,732-600-1976,2016-06-18 01:41:15,7346 Main St,San Antonio,IL,47589,Milk,Meats,4.3,BrandE,Description for Cheese
570,60,402,2023-03-10 20:09:40,4,112.1259261684628,Linda,Garcia,Female,1973-02-01 13:43:23,jessica.martinez60@mail.com,732-600-1976,2016-06-18 01:41:15,7346 Main St,San Antonio,IL,47589,Eggs,Meats,13.61,BrandD,Description for Rice
571,60,293,2021-08-23 15:16:51,3,79.70085575840699,Linda,Garcia,Female,1973-02-01 13:43:23,jessica.martinez60@mail.com,732-600-1976,2016-06-18 01:41:15,7346 Main St,San Antonio,IL,47589,Butter,Fruits,6.75,BrandB,Description for Bread
572,60,485,2023-07-23 14:00:13,5,129.36181583041397,Linda,Garcia,Female,1973-02-01 13:43:23,jessica.martinez60@mail.com,732-600-1976,2016-06-18 01:41:15,7346 Main St,San Antonio,IL,47589,Eggs,Grains,29.64,BrandE,Description for Apple
573,60,419,2021-04-07 03:14:37,5,61.1738617201583,Linda,Garcia,Female,1973-02-01 13:43:23,jessica.martinez60@mail.com,732-600-1976,2016-06-18 01:41:15,7346 Main St,San Antonio,IL,47589,Rice,Meats,4.72,BrandB,Description for Apple
574,60,118,2019-02-08 20:35:13,1,12.67467332989498,Linda,Garcia,Female,1973-02-01 13:43:23,jessica.martinez60@mail.com,732-600-1976,2016-06-18 01:41:15,7346 Main St,San Antonio,IL,47589,Pasta,Fruits,27.83,BrandD,Description for Apple
575,60,44,2017-05-05 11:26:45,2,19.16114349839089,Linda,Garcia,Female,1973-02-01 13:43:23,jessica.martinez60@mail.com,732-600-1976,2016-06-18 01:41:15,7346 Main St,San Antonio,IL,47589,Milk,Meats,8.48,BrandA,Description for Apple
576,60,468,2021-05-12 22:55:19,3,133.7858218810635,Linda,Garcia,Female,1973-02-01 13:43:23,jessica.martinez60@mail.com,732-600-1976,2016-06-18 01:41:15,7346 Main St,San Antonio,IL,47589,Bread,Fruits,6.38,BrandE,Description for Eggs
577,60,161,2022-09-13 12:21:52,2,34.74821673364485,Linda,Garcia,Female,1973-02-01 13:43:23,jessica.martinez60@mail.com,732-600-1976,2016-06-18 01:41:15,7346 Main St,San Antonio,IL,47589,Pasta,Dairy,18.31,BrandC,Description for Milk
578,60,177,2019-12-07 22:51:17,4,155.64943561522543,Linda,Garcia,Female,1973-02-01 13:43:23,jessica.martinez60@mail.com,732-600-1976,2016-06-18 01:41:15,7346 Main St,San Antonio,IL,47589,Apple,Meats,25.08,BrandE,Description for Cheese
579,61,34,2023-01-04 17:18:06,4,14.191261971304511,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Milk,Grains,23.64,BrandE,Description for Chicken
580,61,423,2023-09-20 23:38:22,3,41.90461996664074,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Eggs,Meats,14.18,BrandC,Description for Cheese
581,61,50,2023-08-11 04:00:31,1,47.45196178946263,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Milk,Meats,29.15,BrandB,Description for Apple
582,61,194,2023-03-16 19:59:06,4,88.67253490477667,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Cheese,Grains,1.38,BrandA,Description for Rice
583,61,5,2023-08-12 09:23:52,4,69.80824182779074,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Rice,Fruits,21.94,BrandD,Description for Banana
584,61,454,2023-04-26 03:26:26,1,8.909996733090956,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Butter,Fruits,6.63,BrandD,Description for Cheese
585,61,218,2023-07-08 01:59:51,3,144.37031387640616,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Eggs,Dairy,12.6,BrandB,Description for Chicken
586,61,492,2023-08-12 00:01:01,1,19.167575839305048,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Milk,Fruits,17.11,BrandE,Description for Cheese
587,61,169,2023-03-27 14:53:50,1,21.350626181499077,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Chicken,Fruits,9.94,BrandA,Description for Bread
588,61,226,2022-10-17 14:04:47,4,185.64397195474592,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Chicken,Fruits,28.4,BrandA,Description for Pasta
589,61,118,2023-02-28 17:06:21,3,100.35990828531943,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Pasta,Fruits,27.83,BrandD,Description for Apple
590,61,483,2022-09-16 08:02:11,4,172.69421152735617,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Milk,Dairy,18.54,BrandC,Description for Rice
591,61,284,2023-10-19 16:53:07,3,104.05491728291554,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Bread,Dairy,10.1,BrandC,Description for Apple
592,61,115,2022-09-17 00:36:51,2,58.06268171223107,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Banana,Fruits,28.09,BrandE,Description for Eggs
593,61,67,2023-01-20 08:51:40,3,34.66731718758388,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Eggs,Dairy,11.8,BrandA,Description for Milk
594,61,43,2022-12-08 11:43:41,3,106.35366064815145,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Milk,Meats,7.03,BrandE,Description for Butter
595,61,205,2023-02-04 14:28:00,1,35.16552965681236,Emily,Smith,Female,1985-02-10 19:21:47,linda.brown61@mail.com,434-526-6809,2022-08-08 04:26:31,8030 Main St,Phoenix,NY,83248,Chicken,Dairy,29.27,BrandA,Description for Chicken
596,62,295,2021-11-20 00:24:52,3,56.853483282625525,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Milk,Fruits,22.07,BrandC,Description for Banana
597,62,482,2023-01-02 08:50:20,4,149.30184061224426,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Milk,Dairy,2.82,BrandC,Description for Rice
598,62,121,2023-09-11 13:57:12,4,197.29560293979776,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Milk,Fruits,13.96,BrandC,Description for Milk
599,62,468,2023-06-29 21:54:05,5,123.61167841862763,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Bread,Fruits,6.38,BrandE,Description for Eggs
600,62,477,2022-02-20 16:34:14,2,11.877800434260797,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Rice,Meats,28.88,BrandA,Description for Banana
601,62,63,2022-07-03 08:14:23,3,79.55569305363679,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Eggs,Meats,15.12,BrandD,Description for Apple
602,62,253,2023-05-13 00:01:18,3,4.795114478152881,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Chicken,Grains,26.05,BrandE,Description for Banana
603,62,25,2023-10-07 15:38:05,2,43.60285530626479,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Bread,Dairy,8.83,BrandD,Description for Milk
604,62,169,2023-01-31 10:52:52,3,84.63147256874163,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Chicken,Fruits,9.94,BrandA,Description for Bread
605,62,490,2023-04-23 11:10:24,5,224.20297034161837,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Banana,Meats,22.84,BrandC,Description for Eggs
606,62,76,2023-07-28 19:59:59,5,17.161937425892287,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Rice,Dairy,23.35,BrandB,Description for Eggs
607,62,435,2023-09-10 05:32:28,1,2.811865526852338,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Butter,Meats,10.01,BrandB,Description for Rice
608,62,392,2023-07-27 23:40:50,4,55.54446394802776,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Apple,Fruits,11.23,BrandA,Description for Butter
609,62,4,2022-06-18 10:16:38,5,179.21943650812983,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Banana,Grains,26.12,BrandB,Description for Apple
610,62,236,2022-09-03 08:08:08,4,115.0964505543408,Sarah,Smith,Male,1993-09-18 14:36:46,emily.garcia62@mail.com,122-707-5449,2021-10-24 07:08:19,6069 Oak St,Phoenix,IL,45381,Banana,Meats,8.76,BrandA,Description for Banana
611,63,484,2022-08-05 22:43:51,5,45.58551879309695,Jane,Miller,Male,1974-07-05 15:50:48,jane.johnson63@mail.com,683-850-9883,2019-01-25 16:29:27,7343 Oak St,Philadelphia,TX,25116,Milk,Grains,28.93,BrandB,Description for Milk
612,63,403,2021-03-14 07:28:55,4,165.49051756399132,Jane,Miller,Male,1974-07-05 15:50:48,jane.johnson63@mail.com,683-850-9883,2019-01-25 16:29:27,7343 Oak St,Philadelphia,TX,25116,Bread,Meats,24.01,BrandD,Description for Banana
613,63,405,2019-01-28 04:28:42,4,90.79000368531956,Jane,Miller,Male,1974-07-05 15:50:48,jane.johnson63@mail.com,683-850-9883,2019-01-25 16:29:27,7343 Oak St,Philadelphia,TX,25116,Bread,Fruits,12.29,BrandC,Description for Milk
614,63,266,2020-06-02 19:41:50,5,71.26621486143128,Jane,Miller,Male,1974-07-05 15:50:48,jane.johnson63@mail.com,683-850-9883,2019-01-25 16:29:27,7343 Oak St,Philadelphia,TX,25116,Apple,Grains,0.69,BrandB,Description for Pasta
615,63,275,2020-07-13 17:46:47,1,37.142028827401646,Jane,Miller,Male,1974-07-05 15:50:48,jane.johnson63@mail.com,683-850-9883,2019-01-25 16:29:27,7343 Oak St,Philadelphia,TX,25116,Rice,Meats,7.13,BrandD,Description for Chicken
616,63,368,2023-07-08 17:59:02,5,242.64514676447592,Jane,Miller,Male,1974-07-05 15:50:48,jane.johnson63@mail.com,683-850-9883,2019-01-25 16:29:27,7343 Oak St,Philadelphia,TX,25116,Rice,Grains,11.15,BrandE,Description for Rice
617,63,327,2022-07-24 04:40:40,4,6.826724956324346,Jane,Miller,Male,1974-07-05 15:50:48,jane.johnson63@mail.com,683-850-9883,2019-01-25 16:29:27,7343 Oak St,Philadelphia,TX,25116,Apple,Meats,26.56,BrandE,Description for Bread
618,63,186,2020-12-24 13:33:37,4,66.91845715267031,Jane,Miller,Male,1974-07-05 15:50:48,jane.johnson63@mail.com,683-850-9883,2019-01-25 16:29:27,7343 Oak St,Philadelphia,TX,25116,Eggs,Fruits,22.36,BrandD,Description for Apple
619,63,130,2023-05-23 07:21:37,1,25.87418956058825,Jane,Miller,Male,1974-07-05 15:50:48,jane.johnson63@mail.com,683-850-9883,2019-01-25 16:29:27,7343 Oak St,Philadelphia,TX,25116,Rice,Meats,26.63,BrandD,Description for Butter
620,63,168,2023-05-04 14:02:54,4,186.3893264500898,Jane,Miller,Male,1974-07-05 15:50:48,jane.johnson63@mail.com,683-850-9883,2019-01-25 16:29:27,7343 Oak St,Philadelphia,TX,25116,Butter,Fruits,8.74,BrandA,Description for Milk
621,63,93,2019-04-24 07:29:26,2,72.90739985946867,Jane,Miller,Male,1974-07-05 15:50:48,jane.johnson63@mail.com,683-850-9883,2019-01-25 16:29:27,7343 Oak St,Philadelphia,TX,25116,Eggs,Grains,28.8,BrandD,Description for Banana
622,63,491,2020-03-30 22:15:11,4,21.465793429610716,Jane,Miller,Male,1974-07-05 15:50:48,jane.johnson63@mail.com,683-850-9883,2019-01-25 16:29:27,7343 Oak St,Philadelphia,TX,25116,Eggs,Meats,3.79,BrandE,Description for Cheese
623,64,80,2017-05-26 18:27:08,5,112.1038659227045,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Cheese,Meats,11.56,BrandB,Description for Chicken
624,64,157,2020-09-09 12:18:18,1,48.702167853105465,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Pasta,Fruits,28.14,BrandC,Description for Eggs
625,64,165,2019-08-15 00:34:53,2,24.49499374132148,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Eggs,Fruits,28.37,BrandD,Description for Milk
626,64,467,2020-06-23 08:54:18,4,108.6278509421742,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Apple,Meats,17.72,BrandB,Description for Banana
627,64,304,2018-01-31 13:18:21,4,152.6597320334351,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Cheese,Meats,5.86,BrandB,Description for Apple
628,64,393,2021-08-12 11:34:45,1,36.74034828195988,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Pasta,Grains,19.51,BrandB,Description for Banana
629,64,389,2018-03-09 16:17:11,5,247.23106358346985,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Eggs,Fruits,1.72,BrandA,Description for Banana
630,64,406,2019-09-18 21:48:29,5,164.16873894289682,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Rice,Fruits,29.96,BrandE,Description for Rice
631,64,318,2020-01-09 00:02:45,5,153.9437721582679,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Butter,Fruits,24.51,BrandE,Description for Bread
632,64,259,2023-04-08 15:44:10,3,22.35076276703309,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Chicken,Fruits,17.57,BrandD,Description for Banana
633,64,145,2018-11-18 17:17:20,1,8.364046410605244,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Pasta,Meats,25.36,BrandB,Description for Apple
634,64,399,2017-10-14 12:18:37,5,116.1869210577666,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Pasta,Fruits,13.8,BrandE,Description for Banana
635,64,320,2022-04-05 07:34:11,3,25.20239280313828,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Pasta,Meats,16.14,BrandE,Description for Apple
636,64,352,2022-06-15 18:54:38,5,178.89625779920917,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Banana,Meats,18.68,BrandB,Description for Banana
637,64,138,2019-04-08 13:32:02,5,89.82436904643826,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Bread,Grains,25.98,BrandE,Description for Bread
638,64,241,2021-04-10 05:07:36,4,184.1610665464917,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Eggs,Dairy,10.61,BrandD,Description for Eggs
639,64,171,2021-06-08 11:19:28,3,34.756046201317545,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Milk,Grains,2.53,BrandB,Description for Pasta
640,64,268,2019-02-06 10:44:55,3,24.48466455973336,Linda,Martinez,Female,1973-12-26 18:08:19,jessica.jones64@mail.com,995-212-8133,2017-01-26 06:23:18,4797 Maple St,Phoenix,PA,31985,Banana,Dairy,7.47,BrandC,Description for Milk
641,65,308,2023-08-06 12:04:12,4,56.68776775405895,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Apple,Dairy,2.85,BrandA,Description for Milk
642,65,358,2022-01-11 21:50:02,1,38.11292957511471,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Rice,Meats,3.92,BrandC,Description for Cheese
643,65,53,2023-07-17 14:17:49,1,41.48846367176544,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Eggs,Meats,6.08,BrandD,Description for Apple
644,65,331,2020-04-03 05:00:51,2,70.10466358787222,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Apple,Meats,23.7,BrandB,Description for Milk
645,65,145,2023-06-16 13:00:53,4,78.76152994956124,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Pasta,Meats,25.36,BrandB,Description for Apple
646,65,98,2021-03-04 09:56:48,5,72.42379587160957,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Bread,Grains,10.08,BrandB,Description for Pasta
647,65,176,2020-12-17 03:57:16,3,102.79886227411431,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Chicken,Grains,17.15,BrandA,Description for Banana
648,65,189,2021-01-02 13:52:56,3,112.72783520772012,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Apple,Dairy,27.97,BrandB,Description for Rice
649,65,177,2022-04-18 01:17:15,5,144.73280806218295,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Apple,Meats,25.08,BrandE,Description for Cheese
650,65,42,2023-01-22 19:37:45,1,46.06043682878688,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Milk,Fruits,21.63,BrandD,Description for Bread
651,65,188,2023-05-27 20:11:40,1,48.090371068456506,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Chicken,Meats,15.42,BrandE,Description for Eggs
652,65,379,2022-01-05 04:40:22,3,82.17140366859476,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Bread,Grains,28.02,BrandB,Description for Butter
653,65,38,2021-11-17 09:42:11,3,67.19880500785277,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Cheese,Dairy,9.04,BrandD,Description for Apple
654,65,356,2021-09-07 15:23:52,2,50.57428023606799,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Pasta,Grains,1.16,BrandD,Description for Bread
655,65,322,2022-05-19 08:53:03,3,110.36349840541808,Jane,Johnson,Male,1975-06-02 21:22:04,michael.jones65@mail.com,821-191-6621,2020-02-23 03:17:46,8873 Elm St,Los Angeles,NY,50047,Cheese,Dairy,22.57,BrandC,Description for Banana
656,66,422,2018-09-11 10:35:27,5,53.22550411326682,Linda,Jones,Female,1966-10-01 23:43:38,jane.garcia66@mail.com,711-911-9012,2018-06-26 08:34:34,8530 Main St,Houston,TX,12248,Pasta,Dairy,0.76,BrandB,Description for Pasta
657,66,402,2021-05-05 23:40:48,5,152.94917240433188,Linda,Jones,Female,1966-10-01 23:43:38,jane.garcia66@mail.com,711-911-9012,2018-06-26 08:34:34,8530 Main St,Houston,TX,12248,Eggs,Meats,13.61,BrandD,Description for Rice
658,66,419,2020-04-15 09:53:19,1,15.067904345655888,Linda,Jones,Female,1966-10-01 23:43:38,jane.garcia66@mail.com,711-911-9012,2018-06-26 08:34:34,8530 Main St,Houston,TX,12248,Rice,Meats,4.72,BrandB,Description for Apple
